,geo_level,region,state,year,week,age,flu_deaths,pneu_deaths,pneu_flu_deaths,all_deaths
17158,State,,Oklahoma,2013,8,All,,,90.0,813.0
17159,State,,Alaska,2010,25,All,,,5.0,83.0
17160,State,,Idaho,2018,6,All,,,28.0,289.0
17161,State,,North Dakota,2012,13,All,,,15.0,134.0
17162,State,,Virginia,2011,21,All,,,72.0,1124.0
17163,State,,Wyoming,2012,18,All,,,6.0,91.0
17164,Region,3,,2013,35,All,0.0,284.0,284.0,4718.0
17165,State,,South Carolina,2016,16,All,,,59.0,916.0
17166,State,,Delaware,2010,36,All,,,12.0,138.0
17167,State,,Iowa,2017,35,All,,,16.0,516.0
17168,State,,New Jersey,2017,15,All,,,89.0,1452.0
17169,State,,Alabama,2010,26,All,,,49.0,821.0
17170,State,,Kansas,2011,16,All,,,27.0,452.0
17171,State,,Maine,2014,50,All,,,24.0,305.0
17172,State,,Kansas,2010,23,All,,,37.0,453.0
17173,Region,8,,2017,25,All,1.0,93.0,94.0,1523.0
17174,State,,California,2010,28,All,,,383.0,4301.0
17175,State,,Mississippi,2015,31,All,,,45.0,559.0
17176,State,,Wisconsin,2013,37,All,,,56.0,902.0
17177,Region,2,,2011,46,All,0.0,329.0,329.0,4320.0
17178,State,,Virginia,2010,34,All,,,54.0,1069.0
17179,State,,New York,2011,12,All,,,181.0,1936.0
17180,Region,1,,2014,26,All,0.0,167.0,167.0,2198.0
17181,State,,New York,2012,18,All,,,143.0,1881.0
17182,National,,,2012,26,All,3.0,3159.0,3162.0,46077.0
17183,State,,Arkansas,2017,37,All,,,48.0,631.0
17184,National,,,2015,52,18-64 years,12.0,699.0,711.0,13159.0
17185,State,,Wisconsin,2018,19,All,,,64.0,1035.0
17186,Region,3,,2012,14,All,2.0,372.0,374.0,5080.0
17187,Region,8,,2012,6,All,2.0,100.0,102.0,1465.0
17188,Region,7,,2013,18,All,0.0,156.0,156.0,2404.0
17189,State,,Vermont,2013,35,All,,,10.0,110.0
17190,Region,9,,2012,4,All,3.0,646.0,649.0,6602.0
17191,State,,Florida,2010,11,All,,,206.0,3569.0
17192,State,,Maryland,2011,16,All,,,75.0,824.0
17193,Region,8,,2010,14,All,1.0,102.0,103.0,1421.0
17194,State,,Rhode Island,2012,18,All,,,22.0,191.0
17195,State,,Vermont,2011,40,All,,,6.0,107.0
17196,State,,New Jersey,2011,10,All,,,124.0,1500.0
17197,State,,Florida,2010,35,All,,,154.0,3136.0
17198,State,,Kentucky,2013,15,All,,,93.0,849.0
17199,State,,South Dakota,2015,23,All,,,15.0,137.0
17200,State,,Nevada,2017,25,All,,,24.0,467.0
17201,State,,West Virginia,2014,10,All,,,40.0,453.0
17202,Region,2,,2011,19,All,1.0,317.0,318.0,4099.0
17203,State,,Delaware,2016,37,All,,,15.0,159.0
17204,State,,Arizona,2011,47,All,,,58.0,883.0
17205,State,,Wisconsin,2016,4,All,,,75.0,1078.0
17206,Region,3,,2011,22,All,1.0,365.0,366.0,5020.0
17207,State,,Kentucky,2013,25,All,,,63.0,802.0
17208,State,,Missouri,2012,33,All,,,61.0,1011.0
17209,State,,Tennessee,2016,5,All,,,131.0,1398.0
17210,Region,8,,2010,16,All,0.0,122.0,122.0,1460.0
17211,State,,Wisconsin,2010,10,All,,,67.0,957.0
17212,State,,Florida,2016,33,All,,,183.0,3592.0
17213,National,,,2011,8,0-17 years,8.0,41.0,49.0,754.0
17214,State,,Virginia,2010,29,All,,,79.0,1083.0
17215,State,,North Carolina,2014,12,All,,,161.0,1726.0
17216,State,,Michigan,2013,41,All,,,110.0,1676.0
17217,State,,North Dakota,2015,28,All,,,4.0,85.0
17218,State,,Vermont,2016,15,All,,,7.0,115.0
17219,State,,Oklahoma,2013,24,All,,,54.0,739.0
17220,State,,North Carolina,2012,11,All,,,153.0,1615.0
17221,Region,9,,2012,34,All,2.0,382.0,384.0,5888.0
17222,State,,West Virginia,2011,32,All,,,42.0,383.0
17223,State,,Kansas,2014,37,All,,,40.0,488.0
17224,State,,Wisconsin,2015,50,All,,,59.0,1045.0
17226,State,,Connecticut,2010,43,All,,,36.0,549.0
17227,State,,Kansas,2016,10,All,,,39.0,495.0
17228,State,,Colorado,2012,39,All,,,44.0,583.0
17229,State,,New York City,2010,29,All,,,78.0,984.0
17230,State,,Washington,2012,46,All,,,84.0,1032.0
17231,State,,North Carolina,2014,46,All,,,128.0,1606.0
17232,National,,,2014,36,65 years and older,1.0,2413.0,2414.0,34318.0
17233,State,,Washington,2017,46,All,,,65.0,1054.0
17234,State,,New York City,2016,44,All,,,94.0,1036.0
17235,State,,South Dakota,2015,29,All,,,9.0,147.0
17236,State,,Nebraska,2017,52,All,,,24.0,347.0
17237,State,,South Carolina,2014,40,All,,,59.0,829.0
17238,State,,Nebraska,2016,23,All,,,15.0,314.0
17239,Region,6,,2016,16,All,11.0,457.0,468.0,6191.0
17240,Region,5,,2012,20,All,1.0,543.0,544.0,8344.0
17241,State,,South Carolina,2015,28,All,,,49.0,844.0
17242,State,,Kentucky,2015,2,All,,,140.0,1055.0
17243,Region,3,,2014,10,All,13.0,375.0,388.0,5565.0
17244,State,,Illinois,2015,6,All,,,163.0,2009.0
17245,State,,Arkansas,2011,29,All,,,29.0,534.0
17247,State,,West Virginia,2016,11,All,,,41.0,449.0
17249,State,,West Virginia,2017,22,All,,,33.0,422.0
17250,Region,8,,2012,21,All,1.0,85.0,86.0,1354.0
17251,State,,Maryland,2014,9,All,,,78.0,943.0
17252,State,,Montana,2012,23,All,,,11.0,182.0
17253,State,,West Virginia,2011,49,All,,,42.0,435.0
17254,State,,Mississippi,2014,21,All,,,37.0,560.0
17255,State,,West Virginia,2012,51,All,,,50.0,471.0
17256,State,,Oklahoma,2017,35,All,,,53.0,739.0
17258,State,,Arkansas,2017,38,All,,,51.0,595.0
17259,State,,New York City,2012,49,All,,,126.0,1106.0
17260,State,,Oklahoma,2016,9,All,,,84.0,837.0
17261,State,,Tennessee,2014,17,All,,,84.0,1253.0
17262,Region,1,,2013,21,All,0.0,190.0,190.0,2178.0
17263,State,,Florida,2013,18,All,,,197.0,3349.0
17264,Region,1,,2017,23,All,1.0,165.0,166.0,2366.0
17266,National,,,2011,21,18-64 years,1.0,591.0,592.0,12090.0
17267,State,,Maine,2010,24,All,,,8.0,237.0
17268,State,,Tennessee,2011,44,All,,,94.0,1197.0
17269,State,,Vermont,2015,38,All,,,5.0,82.0
17270,State,,South Carolina,2017,15,All,,,71.0,933.0
17271,State,,Idaho,2017,21,All,,,12.0,254.0
17272,National,,,2016,8,0-17 years,9.0,28.0,37.0,720.0
17273,State,,North Dakota,2010,20,All,,,13.0,122.0
17274,State,,Rhode Island,2016,36,All,,,11.0,170.0
17275,State,,Nebraska,2017,19,All,,,22.0,300.0
17276,State,,Arkansas,2011,51,All,,,62.0,596.0
17277,Region,3,,2016,47,All,2.0,316.0,318.0,5672.0
17278,State,,Wyoming,2011,25,All,,,7.0,80.0
17279,State,,Massachusetts,2011,50,All,,,93.0,986.0
17280,State,,South Dakota,2011,52,All,,,15.0,153.0
17281,State,,Nevada,2013,12,All,,,27.0,415.0
17282,State,,New York City,2011,41,All,,,113.0,1052.0
17283,National,,,2010,46,65 years and older,3.0,2933.0,2936.0,35341.0
17284,State,,Delaware,2015,18,All,,,9.0,177.0
17285,State,,Massachusetts,2011,46,All,,,93.0,1032.0
17286,State,,Indiana,2014,36,All,,,53.0,1043.0
17287,State,,Michigan,2014,6,All,,,154.0,1914.0
17288,Region,3,,2016,29,All,0.0,247.0,247.0,5146.0
17289,State,,New York,2010,19,All,,,145.0,1733.0
17290,State,,Florida,2010,41,All,,,173.0,3173.0
17291,State,,New Jersey,2015,50,All,,,64.0,1371.0
17292,State,,Oklahoma,2015,46,All,,,55.0,710.0
17293,National,,,2014,25,18-64 years,1.0,544.0,545.0,12373.0
17294,Region,4,,2013,35,All,4.0,614.0,618.0,10337.0
17295,State,,Alaska,2013,37,All,,,12.0,81.0
17297,State,,West Virginia,2015,37,All,,,27.0,393.0
17298,State,,Colorado,2013,45,All,,,38.0,608.0
17299,State,,New York City,2013,2,All,,,184.0,1292.0
17300,State,,Missouri,2013,6,All,,,112.0,1272.0
17301,State,,Kentucky,2012,15,All,,,70.0,831.0
17302,State,,Nevada,2013,43,All,,,16.0,399.0
17303,National,,,2011,36,All,2.0,3000.0,3002.0,45120.0
17304,State,,Maine,2014,53,All,,,32.0,294.0
17305,State,,New Mexico,2012,20,All,,,24.0,301.0
17306,State,,Rhode Island,2016,28,All,,,12.0,164.0
17307,State,,Rhode Island,2015,29,All,,,14.0,198.0
17308,State,,Indiana,2010,41,All,,,60.0,1049.0
17309,Region,3,,2014,15,All,5.0,341.0,346.0,5211.0
17310,State,,Oregon,2014,40,All,,,27.0,684.0
17311,National,,,2010,6,All,38.0,4128.0,4166.0,50120.0
17312,State,,Illinois,2012,44,All,,,136.0,2000.0
17313,State,,South Dakota,2015,38,All,,,12.0,163.0
17314,State,,Connecticut,2016,20,All,,,32.0,529.0
17315,State,,Connecticut,2013,42,All,,,20.0,541.0
17316,State,,Missouri,2013,47,All,,,71.0,1080.0
17317,State,,New Hampshire,2017,48,All,,,26.0,257.0
17318,State,,Texas,2015,17,All,,,274.0,3611.0
17319,State,,Texas,2010,51,All,,,287.0,3473.0
17320,State,,Minnesota,2018,27,All,,,40.0,796.0
17321,State,,Vermont,2017,39,All,,,5.0,99.0
17322,State,,Ohio,2015,2,All,,,308.0,2826.0
17323,State,,Louisiana,2010,21,All,,,45.0,745.0
17324,State,,Oregon,2014,35,All,,,34.0,654.0
17325,State,,Delaware,2016,46,All,,,5.0,191.0
17326,Region,10,,2017,26,All,1.0,96.0,97.0,2016.0
17327,State,,Maine,2011,49,All,,,27.0,244.0
17328,State,,Utah,2014,43,All,,,28.0,334.0
17329,State,,Idaho,2018,19,All,,,15.0,268.0
17330,State,,North Dakota,2012,33,All,,,10.0,106.0
17331,State,,West Virginia,2013,11,All,,,62.0,497.0
17332,State,,South Dakota,2012,25,All,,,15.0,151.0
17333,State,,Wisconsin,2013,12,All,,,78.0,992.0
17334,State,,Vermont,2011,20,All,,,5.0,91.0
17335,State,,Illinois,2017,43,All,,,127.0,2054.0
17336,State,,Nevada,2012,47,All,,,23.0,387.0
17337,Region,4,,2017,12,All,72.0,907.0,979.0,13031.0
17338,State,,Indiana,2017,39,All,,,59.0,1202.0
17339,State,,Nebraska,2012,31,All,,,26.0,295.0
17340,State,,South Carolina,2010,48,All,,,66.0,855.0
17341,State,,North Dakota,2010,9,All,,,14.0,113.0
17343,Region,2,,2016,2,All,1.0,361.0,362.0,4711.0
17344,State,,Minnesota,2018,10,All,,,56.0,865.0
17345,National,,,2017,7,18-64 years,77.0,760.0,837.0,14020.0
17346,Region,7,,2014,29,All,1.0,159.0,160.0,2322.0
17347,State,,District of Columbia,2010,46,All,,,9.0,106.0
17348,State,,North Carolina,2013,48,All,,,122.0,1565.0
17349,State,,Minnesota,2016,8,All,,,68.0,820.0
17350,Region,1,,2010,2,All,2.0,221.0,223.0,2464.0
17351,State,,Michigan,2016,6,All,,,152.0,1908.0
17352,State,,Oregon,2010,44,All,,,35.0,628.0
17353,State,,Michigan,2015,45,All,,,100.0,1773.0
17354,State,,Louisiana,2015,20,All,,,38.0,785.0
17355,State,,Nevada,2014,17,All,,,37.0,391.0
17356,Region,5,,2012,27,All,0.0,490.0,490.0,8339.0
17357,State,,Maine,2014,8,All,,,26.0,267.0
17358,State,,Florida,2015,20,All,,,181.0,3552.0
17359,State,,Georgia,2012,14,All,,,98.0,1425.0
17360,State,,Nebraska,2012,11,All,,,34.0,344.0
17361,State,,Alaska,2013,20,All,,,1.0,73.0
17362,Region,2,,2010,32,All,0.0,285.0,285.0,3874.0
17363,Region,10,,2013,7,All,14.0,195.0,209.0,2124.0
17364,State,,Florida,2017,39,All,,,221.0,3858.0
17365,Region,9,,2012,21,All,1.0,444.0,445.0,5885.0
17366,State,,Delaware,2010,35,All,,,15.0,141.0
17367,State,,New Mexico,2015,32,All,,,17.0,299.0
17368,State,,Tennessee,2017,40,All,,,90.0,1360.0
17369,State,,Arizona,2010,35,All,,,64.0,872.0
17370,National,,,2013,28,65 years and older,1.0,2424.0,2425.0,32807.0
17371,State,,Missouri,2015,11,All,,,102.0,1215.0
17372,State,,Michigan,2017,19,All,,,128.0,1869.0
17373,State,,South Carolina,2013,41,All,,,47.0,837.0
17374,National,,,2013,38,All,4.0,3027.0,3031.0,46555.0
17375,State,,Michigan,2012,19,All,,,125.0,1667.0
17376,State,,Louisiana,2015,38,All,,,36.0,864.0
17377,State,,West Virginia,2010,28,All,,,27.0,361.0
17378,State,,Connecticut,2013,1,All,,,75.0,686.0
17379,State,,Montana,2011,50,All,,,14.0,167.0
17380,State,,Delaware,2014,16,All,,,11.0,172.0
17381,State,,Colorado,2010,5,All,,,36.0,632.0
17382,State,,Missouri,2017,28,All,,,69.0,1110.0
17383,State,,South Dakota,2014,43,All,,,8.0,160.0
17384,State,,Connecticut,2014,2,All,,,46.0,646.0
17385,National,,,2015,23,65 years and older,8.0,2592.0,2600.0,36041.0
17386,Region,9,,2017,31,All,0.0,382.0,382.0,6482.0
17387,State,,Arizona,2015,44,All,,,52.0,991.0
17388,Region,3,,2016,43,All,2.0,316.0,318.0,5424.0
17389,State,,Vermont,2013,29,All,,,8.0,115.0
17390,State,,Ohio,2010,11,All,,,182.0,2123.0
17391,State,,South Carolina,2013,2,All,,,112.0,1012.0
17392,State,,North Dakota,2017,24,All,,,7.0,111.0
17393,State,,Iowa,2012,14,All,,,45.0,553.0
17394,State,,Oregon,2017,4,All,,,78.0,779.0
17395,State,,Nebraska,2012,16,All,,,20.0,277.0
17396,State,,New York,2013,40,All,,,156.0,1757.0
17397,Region,1,,2016,5,All,3.0,214.0,217.0,2670.0
17398,State,,Indiana,2017,46,All,,,68.0,1237.0
17399,State,,South Carolina,2010,20,All,,,56.0,804.0
17400,State,,Oregon,2014,30,All,,,27.0,622.0
17401,State,,Wyoming,2011,24,All,,,8.0,85.0
17402,State,,North Dakota,2013,34,All,,,7.0,103.0
17403,State,,North Carolina,2017,31,All,,,80.0,1625.0
17404,State,,Ohio,2013,26,All,,,133.0,2023.0
17405,State,,Maryland,2013,4,All,,,110.0,1051.0
17406,State,,Hawaii,2018,15,All,,,24.0,238.0
17407,State,,South Carolina,2014,39,All,,,48.0,836.0
17408,National,,,2014,39,65 years and older,5.0,2508.0,2513.0,35470.0
17409,State,,New York,2010,15,All,,,145.0,1686.0
17410,State,,Louisiana,2016,41,All,,,45.0,853.0
17411,State,,Pennsylvania,2014,2,All,,,206.0,2804.0
17412,State,,Connecticut,2011,38,All,,,43.0,535.0
17413,State,,Indiana,2012,46,All,,,75.0,1127.0
17414,State,,Illinois,2018,16,All,,,134.0,2103.0
17415,State,,North Carolina,2015,27,All,,,123.0,1664.0
17416,State,,New York City,2017,24,All,,,84.0,985.0
17417,State,,Wyoming,2013,47,All,,,5.0,77.0
17418,State,,Texas,2015,23,All,,,268.0,3520.0
17419,State,,Wisconsin,2013,19,All,,,70.0,906.0
17420,State,,Wyoming,2014,52,All,,,4.0,92.0
17421,State,,Wisconsin,2014,50,All,,,66.0,1002.0
17422,State,,Pennsylvania,2016,52,All,,,188.0,2904.0
17423,State,,Illinois,2014,50,All,,,192.0,2280.0
17424,State,,Tennessee,2013,49,All,,,101.0,1235.0
17425,State,,Iowa,2011,16,All,,,45.0,555.0
17426,State,,North Carolina,2015,3,All,,,218.0,1811.0
17427,National,,,2014,28,All,4.0,2988.0,2992.0,47473.0
17428,National,,,2011,5,All,106.0,4692.0,4798.0,52110.0
17429,State,,New York City,2013,3,All,,,170.0,1214.0
17430,State,,Ohio,2011,9,All,,,240.0,2294.0
17431,State,,Delaware,2013,52,All,,,6.0,153.0
17432,State,,California,2014,2,All,,,637.0,5341.0
17433,State,,Montana,2013,47,All,,,9.0,164.0
17434,State,,Pennsylvania,2010,10,All,,,176.0,2505.0
17435,State,,Alabama,2011,35,All,,,42.0,845.0
17436,Region,9,,2011,25,All,0.0,492.0,492.0,5871.0
17437,Region,10,,2010,50,All,0.0,142.0,142.0,1874.0
17438,State,,Michigan,2015,6,All,,,149.0,1922.0
17439,State,,West Virginia,2015,21,All,,,28.0,391.0
17440,State,,Washington,2014,43,All,,,56.0,962.0
17441,Region,7,,2016,36,All,0.0,116.0,116.0,2393.0
17442,State,,Florida,2012,34,All,,,154.0,3243.0
17443,State,,Colorado,2010,41,All,,,33.0,557.0
17444,State,,Arizona,2017,33,All,,,44.0,983.0
17445,State,,Wisconsin,2017,10,All,,,97.0,1065.0
17446,State,,Connecticut,2010,34,All,,,37.0,493.0
17447,State,,Maryland,2016,39,All,,,57.0,893.0
17448,State,,Kansas,2011,19,All,,,41.0,500.0
17449,National,,,2014,28,0-17 years,0.0,14.0,14.0,713.0
17450,State,,Utah,2013,32,All,,,17.0,302.0
17451,State,,California,2015,12,All,,,412.0,4821.0
17452,Region,5,,2016,28,All,0.0,466.0,466.0,8672.0
17453,State,,New Jersey,2014,15,All,,,111.0,1484.0
17454,Region,7,,2014,45,All,0.0,161.0,161.0,2537.0
17455,State,,Kentucky,2012,9,All,,,100.0,955.0
17456,State,,Rhode Island,2015,7,All,,,18.0,200.0
17457,State,,Alaska,2013,14,All,,,1.0,75.0
17458,Region,6,,2017,2,All,29.0,514.0,543.0,7084.0
17459,State,,Maine,2011,14,All,,,22.0,250.0
17460,Region,5,,2010,20,All,1.0,580.0,581.0,8052.0
17461,State,,North Dakota,2013,39,All,,,9.0,112.0
17462,State,,Tennessee,2013,2,All,,,198.0,1468.0
17463,State,,Nebraska,2015,37,All,,,17.0,312.0
17464,State,,Illinois,2016,39,All,,,113.0,1994.0
17465,State,,Vermont,2013,23,All,,,8.0,101.0
17466,State,,Montana,2018,9,All,,,13.0,193.0
17467,State,,Wyoming,2017,11,All,,,12.0,99.0
17468,State,,Oklahoma,2015,13,All,,,67.0,755.0
17469,State,,Washington,2015,21,All,,,56.0,991.0
17470,Region,8,,2014,50,All,10.0,128.0,138.0,1623.0
17471,State,,Utah,2010,20,All,,,16.0,266.0
17472,State,,Wisconsin,2013,44,All,,,62.0,1005.0
17473,State,,California,2012,9,All,,,560.0,5008.0
17474,State,,New Mexico,2010,46,All,,,27.0,340.0
17475,State,,Hawaii,2012,21,All,,,13.0,190.0
17476,National,,,2016,25,18-64 years,6.0,529.0,535.0,13062.0
17477,State,,Missouri,2013,28,All,,,61.0,1056.0
17478,State,,Michigan,2016,33,All,,,74.0,1652.0
17479,National,,,2011,1,18-64 years,13.0,771.0,784.0,12963.0
17480,State,,Rhode Island,2012,16,All,,,17.0,186.0
17481,State,,Missouri,2013,49,All,,,76.0,1126.0
17482,State,,West Virginia,2011,12,All,,,52.0,462.0
17483,National,,,2014,21,0-17 years,1.0,15.0,16.0,696.0
17484,State,,New Jersey,2013,50,All,,,82.0,1401.0
17485,State,,Idaho,2016,45,All,,,9.0,239.0
17486,State,,Texas,2013,7,All,,,330.0,3495.0
17487,State,,Ohio,2012,18,All,,,163.0,2103.0
17488,National,,,2014,50,18-64 years,25.0,650.0,675.0,13262.0
17489,State,,Nebraska,2012,27,All,,,25.0,268.0
17490,State,,Massachusetts,2017,15,All,,,99.0,1210.0
17491,State,,Connecticut,2014,28,All,,,43.0,525.0
17492,State,,Oklahoma,2015,22,All,,,51.0,751.0
17493,State,,Oklahoma,2014,39,All,,,41.0,716.0
17494,Region,5,,2015,47,All,0.0,576.0,576.0,8969.0
17495,Region,5,,2013,41,All,1.0,551.0,552.0,8319.0
17496,Region,7,,2011,46,All,0.0,170.0,170.0,2440.0
17497,Region,1,,2018,11,All,40.0,194.0,234.0,2570.0
17498,State,,New York City,2011,3,All,,,166.0,1146.0
17499,State,,Virginia,2015,31,All,,,56.0,1198.0
17500,State,,Michigan,2011,41,All,,,125.0,1667.0
17501,State,,North Carolina,2015,32,All,,,106.0,1539.0
17502,Region,3,,2013,36,All,0.0,303.0,303.0,4805.0
17503,State,,Pennsylvania,2017,12,All,,,211.0,2752.0
17504,State,,Kansas,2016,51,All,,,47.0,557.0
17505,State,,District of Columbia,2017,36,All,,,8.0,81.0
17506,State,,Hawaii,2017,29,All,,,26.0,205.0
17507,State,,Montana,2013,41,All,,,12.0,204.0
17508,State,,California,2013,44,All,,,387.0,4650.0
17509,State,,Delaware,2014,29,All,,,10.0,125.0
17510,National,,,2012,27,65 years and older,1.0,2471.0,2472.0,33280.0
17512,State,,Wisconsin,2011,19,All,,,68.0,924.0
17514,State,,New York,2015,26,All,,,131.0,1743.0
17515,State,,New York,2015,35,All,,,139.0,1829.0
17516,Region,5,,2010,13,All,2.0,714.0,716.0,8790.0
17517,Region,8,,2010,49,All,0.0,107.0,107.0,1406.0
17518,Region,5,,2010,50,All,1.0,737.0,738.0,9050.0
17519,State,,Iowa,2011,41,All,,,41.0,536.0
17520,State,,Oklahoma,2015,44,All,,,53.0,745.0
17521,State,,New York City,2011,45,All,,,116.0,1079.0
17522,State,,New Hampshire,2015,38,All,,,15.0,227.0
17523,Region,4,,2016,6,All,13.0,870.0,883.0,12633.0
17524,State,,Montana,2013,2,All,,,29.0,219.0
17525,State,,Wyoming,2012,47,All,,,4.0,90.0
17526,State,,Pennsylvania,2011,7,All,,,245.0,2783.0
17527,State,,Hawaii,2014,38,All,,,22.0,220.0
17528,State,,Washington,2016,22,All,,,67.0,1031.0
17529,State,,Missouri,2012,18,All,,,69.0,993.0
17530,Region,3,,2011,6,All,20.0,468.0,488.0,5615.0
17531,State,,Utah,2013,24,All,,,18.0,298.0
17532,State,,New Jersey,2017,42,All,,,76.0,1297.0
17533,Region,10,,2016,32,All,0.0,106.0,106.0,1907.0
17534,State,,District of Columbia,2010,13,All,,,8.0,89.0
17535,State,,Idaho,2015,27,All,,,14.0,242.0
17536,State,,West Virginia,2014,2,All,,,50.0,487.0
17537,National,,,2015,8,0-17 years,9.0,36.0,45.0,773.0
17538,State,,Wisconsin,2015,22,All,,,45.0,958.0
17539,State,,Massachusetts,2014,20,All,,,90.0,1056.0
17540,State,,Nevada,2015,16,All,,,34.0,468.0
17541,State,,Indiana,2010,6,All,,,78.0,1113.0
17542,Region,3,,2013,15,All,5.0,407.0,412.0,5624.0
17543,State,,Oklahoma,2017,26,All,,,44.0,719.0
17544,State,,Wisconsin,2014,46,All,,,66.0,997.0
17545,State,,Michigan,2011,1,All,,,149.0,1771.0
17546,Region,10,,2015,18,All,1.0,139.0,140.0,2136.0
17547,State,,North Carolina,2017,24,All,,,104.0,1625.0
17549,State,,Connecticut,2013,25,All,,,44.0,534.0
17550,State,,California,2012,32,All,,,321.0,4424.0
17551,State,,South Carolina,2012,25,All,,,45.0,832.0
17552,State,,Arizona,2013,1,All,,,87.0,1104.0
17553,State,,Massachusetts,2013,33,All,,,52.0,924.0
17554,State,,Rhode Island,2016,23,All,,,10.0,161.0
17555,State,,Arizona,2016,45,All,,,61.0,1045.0
17556,State,,Rhode Island,2013,33,All,,,10.0,166.0
17557,State,,Kansas,2017,34,All,,,20.0,471.0
17558,State,,Michigan,2010,28,All,,,105.0,1618.0
17559,State,,Hawaii,2016,22,All,,,17.0,195.0
17560,State,,Montana,2013,13,All,,,12.0,192.0
17561,State,,Arkansas,2013,13,All,,,62.0,631.0
17562,State,,Delaware,2012,34,All,,,6.0,140.0
17563,State,,Arkansas,2011,20,All,,,41.0,509.0
17564,State,,Indiana,2013,15,All,,,99.0,1177.0
17565,State,,West Virginia,2017,8,All,,,39.0,480.0
17566,State,,Idaho,2013,13,All,,,24.0,243.0
17567,State,,North Dakota,2015,10,All,,,17.0,127.0
17568,Region,4,,2013,31,All,4.0,635.0,639.0,10244.0
17569,Region,5,,2017,12,All,97.0,696.0,793.0,10300.0
17570,National,,,2015,50,0-17 years,2.0,11.0,13.0,671.0
17571,Region,8,,2011,17,All,1.0,106.0,107.0,1419.0
17572,State,,Illinois,2014,47,All,,,138.0,2163.0
17573,State,,New York City,2010,40,All,,,87.0,966.0
17574,National,,,2013,23,0-17 years,0.0,14.0,14.0,735.0
17575,State,,New Jersey,2010,12,All,,,79.0,1308.0
17576,State,,Nevada,2016,37,All,,,24.0,418.0
17577,State,,Massachusetts,2010,46,All,,,99.0,1035.0
17578,National,,,2013,49,65 years and older,19.0,2913.0,2932.0,37183.0
17580,State,,Illinois,2012,27,All,,,102.0,1878.0
17581,State,,Indiana,2016,38,All,,,60.0,1112.0
17582,State,,Tennessee,2015,26,All,,,74.0,1201.0
17584,State,,Nebraska,2018,15,All,,,23.0,335.0
17585,State,,Missouri,2012,14,All,,,67.0,1014.0
17586,State,,Alabama,2014,18,All,,,60.0,948.0
17587,State,,Rhode Island,2011,40,All,,,16.0,169.0
17588,Region,6,,2012,12,All,8.0,503.0,511.0,5773.0
17589,State,,Ohio,2011,7,All,,,228.0,2359.0
17590,State,,Indiana,2015,32,All,,,67.0,1119.0
17591,State,,Massachusetts,2012,16,All,,,89.0,1014.0
17592,State,,Vermont,2012,15,All,,,8.0,101.0
17593,State,,New Mexico,2014,3,All,,,41.0,368.0
17594,National,,,2017,32,0-17 years,1.0,9.0,10.0,702.0
17595,State,,Nebraska,2016,12,All,,,28.0,299.0
17596,National,,,2012,31,0-17 years,0.0,11.0,11.0,698.0
17597,State,,District of Columbia,2017,13,All,,,4.0,111.0
17598,State,,Illinois,2011,50,All,,,144.0,1979.0
17600,State,,Ohio,2015,14,All,,,159.0,2311.0
17601,State,,Indiana,2016,4,All,,,97.0,1325.0
17602,State,,New Jersey,2010,27,All,,,83.0,1266.0
17603,State,,Nebraska,2015,32,All,,,14.0,312.0
17604,Region,5,,2016,7,All,16.0,700.0,716.0,10013.0
17605,State,,Maine,2011,6,All,,,20.0,263.0
17606,State,,Pennsylvania,2012,41,All,,,166.0,2457.0
17607,State,,Missouri,2013,30,All,,,66.0,965.0
17608,National,,,2010,25,All,3.0,3143.0,3146.0,44631.0
17609,State,,Nevada,2017,8,All,,,48.0,505.0
17611,State,,Vermont,2012,22,All,,,9.0,108.0
17612,State,,Mississippi,2012,39,All,,,38.0,555.0
17613,State,,South Dakota,2012,13,All,,,19.0,151.0
17614,State,,Colorado,2011,34,All,,,36.0,554.0
